pgn,freq
e4=e5=f4=exf4=Nf3=Nf6=e5=Nh5=Qe2=g6=d4=Bg7=g4=fxg3=Bg5,15
e4=e5=Nf3=Nc6=Bc4=d6=Nc3=Bg4=Nxe5=Bxd1=Bxf7+=Ke7=Nd5#,15
e4=e6=d4=d5=exd5=exd5=Bd3,15
e4=e5=Nf3=Nc6=d4=exd4,15
d4=Nf6=Bf4=d5=e3=c5=c3=Qb6=Qb3=c4=Qc2=Bf5=Qxf5=Qxb2=Qc8#,15
e4=c5=Nf3=e6=d4=cxd4=Nxd4=Nf6=Nc3=Nc6=Ndb5=d6=Bf4=e5=Bg5=a6=Na3=b5=Nd5=Qa5+=Bd2=Qd8=Bg5=Qa5+=Bd2=Qd8=Bg5,15
e4=e5=Nf3=Nc6=Bc4=Nf6=d3=Be7=c3=d5=exd5=Nxd5=Qb3=O-O=Bxd5=Na5=Bxf7+=Rxf7=Qb5=c6=Qxe5=Qxd3=Qxa5=Bg4=Be3=Rxf3=Qa4=Rxe3+,15
d4=d5=Bg5=c5=dxc5=Qa5+=Nc3=e6=e4=dxe4=b4=Qc7=Nb5=Qd7=Qxd7+=Kxd7=O-O-O+=Kc6=Nd6=Bxd6=Rxd6+=Kc7=Bd8#,15
d4=Nf6=Nf3=g6=Bh6=Bg7=Bxg7,15
d4=Nf6=c4=g6=f3=d5=cxd5=Nxd5=e4=Nb6=Nc3=Bg7=Be3=Nc6=d5=Ne5=f4=Nec4=Bxc4=Nxc4=Qa4+,15
g3=d5=Bg2=Bh3=d3=Bxg2,15
b3=d5=Bb2=Bg4=f3=Bh5=e4=dxe4=Qe2=Nc6=Qb5=Bg6=Qxb7,15
e4=e5=Nf3=d5=Nxe5=Bd6=d4=dxe4=Bc4=Bxe5=dxe5=Qxd1+=Kxd1=Nc6=Bb5=Bg4+=Ke1=O-O-O=Bxc6=Rd1#,15
e4=c5=Nf3=e6=d4=cxd4=Nxd4=Nf6=Nc3=Nc6=Ndb5=Bc5=Bf4=O-O=Bc7=Qe7=Bd6=Bxd6=Qxd6=Qd8=Qc7=Qe7=Qd6=Qd8=Qc7=Qe7=Qd6,15
e4=e5=Nf3=Nc6=Bc4=Bc5=c3=Nf6=d4=exd4=e5=Bb4=cxb4,15
d4=Nf6=Nf3=g6=Bf4=Bg7=Bxc7=Qxc7,15
